"FREQ";"GEO";"GEO_OBJECT";"LEGAL_FORM";"SIDE_MEASURE";"TIME_PERIOD";"OBS_VALUE"
"A";"976";"DEP";"ENTIND_X_MICRO";"BURE";2012;713
"A";"01";"REG";"57";"BURE";2015;797
"A";"48";"DEP";"MICRO";"BURE";2013;218
"A";"17";"DEP";"MICRO";"BURE";2014;3205
"A";"29";"DEP";"54";"BURE";2012;948
"A";"02";"DEP";"57";"BURE";2015;277
"A";"972";"DEP";"ENTIND_X_MICRO";"BURE";2013;934
"A";"48";"DEP";"57";"BURE";2012;19
"A";"04";"REG";"57";"BURE";2013;312
"A";"52";"REG";"54";"BURE";2012;5282
"A";"05";"DEP";"57";"BURE";2013;97
"A";"79";"DEP";"MICRO";"BURE";2014;1112
"A";"95";"DEP";"OTH_SIDE";"BURE";2017;107
"A";"50";"DEP";"57";"BURE";2015;171
"A";"13";"DEP";"OTH_SIDE";"BURE";2017;405
"A";"52";"REG";"MICRO";"BURE";2018;14994
"A";"77";"DEP";"OTH_SIDE";"BURE";2017;163
"A";"36";"DEP";"ENTIND_X_MICRO";"BURE";2017;392
"A";"50";"DEP";"ENTIND_X_MICRO";"BURE";2018;832
"A";"41";"DEP";"MICRO";"BURE";2015;1048
"A";"44";"DEP";"57";"BURE";2015;1076
"A";"45";"DEP";"54";"BURE";2018;519
"A";"73";"DEP";"57";"BURE";2015;475
"A";"48";"DEP";"ENTIND_X_MICRO";"BURE";2016;110
"A";"60";"DEP";"OTH_SIDE";"BURE";2022;121
"A";"55";"DEP";"OTH_SIDE";"BURE";2024;12
"A";"76";"REG";"ENTIND_X_MICRO";"BURE";2022;11613
"A";"13";"DEP";"57";"BURE";2022;8643
"A";"09";"DEP";"_T";"BURE";2012;1503
"A";"03";"DEP";"54";"BURE";2023;244
"A";"971";"DEP";"54";"BURE";2023;617
"A";"972";"DEP";"ENTIND_X_MICRO";"BURE";2023;611
"A";"14";"DEP";"57";"BURE";2022;1243
"A";"37";"DEP";"OTH_SIDE";"BURE";2023;91
"A";"26";"DEP";"54";"BURE";2022;609
"A";"30";"DEP";"OTH_SIDE";"BURE";2022;134
"A";"976";"DEP";"57";"BURE";2012;6
"A";"23";"DEP";"OTH_SIDE";"BURE";2012;14
"A";"45";"DEP";"57";"BURE";2013;267
"A";"02";"DEP";"ENTIND_X_MICRO";"BURE";2015;543
"A";"02";"DEP";"57";"BURE";2012;98
"A";"11";"DEP";"57";"BURE";2013;283
"A";"75";"REG";"MICRO";"BURE";2012;27476
"A";"75";"DEP";"MICRO";"BURE";2014;20231
"A";"75";"REG";"OTH_SIDE";"BURE";2012;833
"A";"2A";"DEP";"54";"BURE";2015;296
"A";"25";"DEP";"MICRO";"BURE";2015;1712
"A";"83";"DEP";"54";"BURE";2014;1695
"A";"25";"DEP";"MICRO";"BURE";2020;3385
"A";"49";"DEP";"54";"BURE";2021;1029
"A";"90";"DEP";"54";"BURE";2021;112
"A";"93";"REG";"54";"BURE";2020;5527
"A";"69";"DEP";"54";"BURE";2019;2519
"A";"66";"DEP";"ENTIND_X_MICRO";"BURE";2020;1044
"A";"03";"DEP";"ENTIND_X_MICRO";"BURE";2020;492
"A";"94";"REG";"OTH_SIDE";"BURE";2020;122
"A";"84";"DEP";"MICRO";"BURE";2020;5353
"A";"28";"REG";"OTH_SIDE";"BURE";2020;570
"A";"62";"DEP";"MICRO";"BURE";2019;5580
"A";"73";"DEP";"MICRO";"BURE";2019;3515
"A";"64";"DEP";"ENTIND_X_MICRO";"BURE";2016;1513
"A";"39";"DEP";"54";"BURE";2016;179
"A";"75";"DEP";"57";"BURE";2018;17521
"A";"91";"DEP";"ENTIND_X_MICRO";"BURE";2016;1748
"A";"42";"DEP";"MICRO";"BURE";2017;2652
"A";"95";"DEP";"OTH_SIDE";"BURE";2016;84
"A";"55";"DEP";"57";"BURE";2017;99
"A";"32";"DEP";"OTH_SIDE";"BURE";2016;28
"A";"06";"DEP";"ENTIND_X_MICRO";"BURE";2018;3327
"A";"07";"DEP";"MICRO";"BURE";2018;1563
"A";"47";"DEP";"OTH_SIDE";"BURE";2018;46
"A";"56";"DEP";"54";"BURE";2018;826
"A";"06";"REG";"_T";"BURE";2024;1519
"A";"46";"DEP";"_T";"BURE";2017;1333
"A";"02";"REG";"_T";"BURE";2021;8024
"A";"56";"DEP";"_T";"BURE";2018;6341
"A";"74";"DEP";"_T";"BURE";2016;7771
"A";"F";"FRANCE";"54";"BURE";2022;82057
"A";"80";"DEP";"_T";"BURE";2021;5673
"A";"63";"DEP";"_T";"BURE";2021;8213
"A";"64";"DEP";"_T";"BURE";2021;10704
"A";"04";"REG";"_T";"BURE";2019;8264
"A";"35";"DEP";"_T";"BURE";2024;15068
"A";"91";"DEP";"_T";"BURE";2021;22606
"A";"39";"DEP";"ENTIND_X_MICRO";"BURE";2023;411
"A";"88";"DEP";"54";"BURE";2022;330
"A";"15";"DEP";"54";"BURE";2023;72
"A";"23";"DEP";"57";"BURE";2022;110
"A";"89";"DEP";"ENTIND_X_MICRO";"BURE";2022;518
"A";"10";"DEP";"57";"BURE";2023;391
"A";"64";"DEP";"OTH_SIDE";"BURE";2022;141
"A";"86";"DEP";"MICRO";"BURE";2024;3348
"A";"971";"DEP";"ENTIND_X_MICRO";"BURE";2022;815
"A";"974";"DEP";"OTH_SIDE";"BURE";2022;336
"A";"29";"DEP";"OTH_SIDE";"BURE";2022;171
"A";"41";"DEP";"ENTIND_X_MICRO";"BURE";2024;479
"A";"50";"DEP";"OTH_SIDE";"BURE";2020;85
"A";"37";"DEP";"57";"BURE";2019;644
"A";"75";"REG";"ENTIND_X_MICRO";"BURE";2019;13990
"A";"51";"DEP";"MICRO";"BURE";2021;4949
"A";"28";"REG";"MICRO";"BURE";2019;17047
"A";"02";"DEP";"MICRO";"BURE";2020;2174
"A";"22";"DEP";"57";"BURE";2019;376
"A";"971";"DEP";"57";"BURE";2021;1842
"A";"2A";"DEP";"MICRO";"BURE";2020;943
"A";"93";"REG";"54";"BURE";2019;6408
"A";"79";"DEP";"57";"BURE";2018;210
"A";"93";"REG";"OTH_SIDE";"BURE";2019;1046
"A";"56";"DEP";"ENTIND_X_MICRO";"BURE";2013;1594
"A";"72";"DEP";"57";"BURE";2013;135
"A";"37";"DEP";"57";"BURE";2012;141
"A";"22";"DEP";"OTH_SIDE";"BURE";2012;121
"A";"14";"DEP";"MICRO";"BURE";2013;2364
"A";"65";"DEP";"54";"BURE";2013;233
"A";"09";"DEP";"OTH_SIDE";"BURE";2014;14
"A";"2B";"DEP";"OTH_SIDE";"BURE";2012;43
"A";"90";"DEP";"OTH_SIDE";"BURE";2012;10
"A";"78";"DEP";"OTH_SIDE";"BURE";2014;151
"A";"73";"DEP";"57";"BURE";2013;292
"A";"85";"DEP";"ENTIND_X_MICRO";"BURE";2012;970
"A";"76";"REG";"MICRO";"BURE";2015;28840
"A";"02";"REG";"OTH_SIDE";"BURE";2017;1598
"A";"79";"DEP";"57";"BURE";2017;199
"A";"33";"DEP";"MICRO";"BURE";2018;14579
"A";"50";"DEP";"54";"BURE";2018;406
"A";"16";"DEP";"OTH_SIDE";"BURE";2018;48
"A";"31";"DEP";"MICRO";"BURE";2018;11726
"A";"46";"DEP";"MICRO";"BURE";2015;698
"A";"66";"DEP";"54";"BURE";2016;553
"A";"60";"DEP";"MICRO";"BURE";2018;3569
"A";"72";"DEP";"ENTIND_X_MICRO";"BURE";2018;1098
"A";"88";"DEP";"54";"BURE";2017;310
"A";"06";"REG";"_T";"BURE";2014;871
"A";"62";"DEP";"ENTIND_X_MICRO";"BURE";2024;1766
"A";"27";"DEP";"_T";"BURE";2013;3716
"A";"64";"DEP";"54";"BURE";2022;976
"A";"34";"DEP";"MICRO";"BURE";2022;14813
"A";"78";"DEP";"_T";"BURE";2013;11868
"A";"72";"DEP";"ENTIND_X_MICRO";"BURE";2024;741
"A";"62";"DEP";"MICRO";"BURE";2022;8484
"A";"971";"DEP";"OTH_SIDE";"BURE";2023;569
"A";"29";"DEP";"54";"BURE";2024;912
"A";"87";"DEP";"ENTIND_X_MICRO";"BURE";2023;620
"A";"04";"DEP";"ENTIND_X_MICRO";"BURE";2023;323
"A";"93";"DEP";"57";"BURE";2018;6057
"A";"01";"REG";"MICRO";"BURE";2020;2270
"A";"32";"REG";"MICRO";"BURE";2021;42379
"A";"93";"DEP";"ENTIND_X_MICRO";"BURE";2020;1986
"A";"71";"DEP";"MICRO";"BURE";2020;2996
"A";"61";"DEP";"54";"BURE";2021;220
"A";"48";"DEP";"54";"BURE";2021;52
"A";"47";"DEP";"57";"BURE";2020;433
"A";"85";"DEP";"57";"BURE";2020;686
"A";"52";"DEP";"57";"BURE";2019;114
"A";"67";"DEP";"54";"BURE";2019;1227
"A";"64";"DEP";"57";"BURE";2019;1049
"A";"44";"DEP";"_T";"BURE";2023;19621
"A";"2B";"DEP";"_T";"BURE";2020;2373
"A";"F";"FRANCE";"57";"BURE";2018;119034
"A";"93";"REG";"_T";"BURE";2017;63994
"A";"61";"DEP";"54";"BURE";2014;200
"A";"91";"DEP";"57";"BURE";2012;668
"A";"77";"DEP";"ENTIND_X_MICRO";"BURE";2014;2023
"A";"974";"DEP";"54";"BURE";2012;1509
"A";"15";"DEP";"OTH_SIDE";"BURE";2014;13
"A";"14";"DEP";"OTH_SIDE";"BURE";2013;145
"A";"2B";"DEP";"54";"BURE";2014;310
"A";"93";"DEP";"57";"BURE";2012;820
"A";"89";"DEP";"57";"BURE";2012;77
"A";"87";"DEP";"57";"BURE";2013;152
"A";"95";"DEP";"ENTIND_X_MICRO";"BURE";2014;1635
"A";"72";"DEP";"57";"BURE";2012;79
"A";"93";"DEP";"57";"BURE";2015;3394
"A";"17";"DEP";"MICRO";"BURE";2018;3977
"A";"77";"DEP";"MICRO";"BURE";2016;6244
"A";"38";"DEP";"54";"BURE";2015;1276
"A";"22";"DEP";"ENTIND_X_MICRO";"BURE";2017;1468
"A";"24";"REG";"OTH_SIDE";"BURE";2016;344
"A";"71";"DEP";"ENTIND_X_MICRO";"BURE";2015;932
"A";"34";"DEP";"OTH_SIDE";"BURE";2017;318
"A";"43";"DEP";"OTH_SIDE";"BURE";2015;40
"A";"53";"REG";"ENTIND_X_MICRO";"BURE";2016;6041
"A";"42";"DEP";"54";"BURE";2016;651
"A";"77";"DEP";"OTH_SIDE";"BURE";2016;143
"A";"79";"DEP";"OTH_SIDE";"BURE";2023;48
"A";"28";"DEP";"54";"BURE";2022;371
"A";"05";"DEP";"_T";"BURE";2013;1568
"A";"90";"DEP";"MICRO";"BURE";2023;1066
"A";"05";"DEP";"MICRO";"BURE";2024;1450
"A";"73";"DEP";"_T";"BURE";2012;4454
"A";"83";"DEP";"OTH_SIDE";"BURE";2023;242
"A";"24";"REG";"OTH_SIDE";"BURE";2024;360
"A";"27";"DEP";"57";"BURE";2022;913
"A";"35";"DEP";"ENTIND_X_MICRO";"BURE";2024;1940
"A";"47";"DEP";"54";"BURE";2022;304
"A";"76";"REG";"_T";"BURE";2012;57704
"A";"48";"DEP";"ENTIND_X_MICRO";"BURE";2020;151
"A";"34";"DEP";"57";"BURE";2021;4325
"A";"06";"DEP";"OTH_SIDE";"BURE";2021;252
"A";"71";"DEP";"57";"BURE";2020;623
"A";"05";"DEP";"57";"BURE";2022;274
"A";"972";"DEP";"54";"BURE";2019;611
"A";"04";"REG";"MICRO";"BURE";2019;3237
"A";"54";"DEP";"ENTIND_X_MICRO";"BURE";2019;1945
"A";"75";"DEP";"57";"BURE";2019;20117
"A";"94";"REG";"ENTIND_X_MICRO";"BURE";2021;833
"A";"56";"DEP";"ENTIND_X_MICRO";"BURE";2020;1351
"A";"47";"DEP";"OTH_SIDE";"BURE";2020;35
"A";"29";"DEP";"MICRO";"BURE";2015;2626
"A";"91";"DEP";"ENTIND_X_MICRO";"BURE";2012;1159
"A";"02";"DEP";"57";"BURE";2013;159
"A";"72";"DEP";"OTH_SIDE";"BURE";2014;64
"A";"27";"REG";"MICRO";"BURE";2014;9693
"A";"43";"DEP";"54";"BURE";2012;257
"A";"87";"DEP";"54";"BURE";2012;458
"A";"76";"DEP";"OTH_SIDE";"BURE";2014;133
"A";"95";"DEP";"OTH_SIDE";"BURE";2012;83
"A";"81";"DEP";"ENTIND_X_MICRO";"BURE";2013;708
"A";"10";"DEP";"ENTIND_X_MICRO";"BURE";2012;379
"A";"23";"DEP";"OTH_SIDE";"BURE";2015;16
"A";"31";"DEP";"MICRO";"BURE";2016;7311
"A";"41";"DEP";"MICRO";"BURE";2016;1010
"A";"2A";"DEP";"MICRO";"BURE";2016;921
"A";"2B";"DEP";"54";"BURE";2016;211
"A";"26";"DEP";"57";"BURE";2016;702
"A";"67";"DEP";"ENTIND_X_MICRO";"BURE";2016;2486
"A";"67";"DEP";"MICRO";"BURE";2015;3145
"A";"61";"DEP";"ENTIND_X_MICRO";"BURE";2016;445
"A";"971";"DEP";"54";"BURE";2017;539
"A";"03";"REG";"MICRO";"BURE";2016;563
"A";"36";"DEP";"OTH_SIDE";"BURE";2015;14
"A";"01";"REG";"MICRO";"BURE";2017;1316
"A";"84";"REG";"MICRO";"BURE";2022;77683
"A";"43";"DEP";"MICRO";"BURE";2023;1461
"A";"52";"DEP";"OTH_SIDE";"BURE";2022;22
"A";"24";"DEP";"57";"BURE";2024;639
"A";"38";"DEP";"_T";"BURE";2012;10899
"A";"52";"DEP";"ENTIND_X_MICRO";"BURE";2023;217
"A";"32";"DEP";"57";"BURE";2023;317
"A";"82";"DEP";"ENTIND_X_MICRO";"BURE";2023;497
"A";"28";"REG";"OTH_SIDE";"BURE";2022;518
"A";"81";"DEP";"_T";"BURE";2013;2982
"A";"64";"DEP";"54";"BURE";2024;860
"A";"10";"DEP";"OTH_SIDE";"BURE";2024;65
"A";"92";"DEP";"OTH_SIDE";"BURE";2019;576
"A";"93";"REG";"ENTIND_X_MICRO";"BURE";2020;9334
"A";"44";"REG";"ENTIND_X_MICRO";"BURE";2021;10497
"A";"93";"REG";"ENTIND_X_MICRO";"BURE";2021;9835
"A";"93";"DEP";"OTH_SIDE";"BURE";2018;106
"A";"90";"DEP";"MICRO";"BURE";2018;480
"A";"92";"DEP";"MICRO";"BURE";2018;18628
"A";"94";"DEP";"57";"BURE";2019;4642
"A";"74";"DEP";"ENTIND_X_MICRO";"BURE";2020;1705
"A";"2B";"DEP";"54";"BURE";2020;144
"A";"27";"REG";"54";"BURE";2019;2165
"A";"46";"DEP";"54";"BURE";2021;184
"A";"63";"DEP";"MICRO";"BURE";2014;2200
"A";"78";"DEP";"57";"BURE";2013;1347
"A";"12";"DEP";"54";"BURE";2014;227
"A";"25";"DEP";"MICRO";"BURE";2014;1813
"A";"45";"DEP";"57";"BURE";2014;366
"A";"49";"DEP";"MICRO";"BURE";2013;2240
"A";"46";"DEP";"ENTIND_X_MICRO";"BURE";2013;455
"A";"88";"DEP";"57";"BURE";2012;96
"A";"10";"DEP";"MICRO";"BURE";2013;966
"A";"73";"DEP";"54";"BURE";2012;879
"A";"75";"REG";"54";"BURE";2012;9162
"A";"28";"DEP";"54";"BURE";2013;483
"A";"79";"DEP";"OTH_SIDE";"BURE";2017;35
"A";"971";"DEP";"ENTIND_X_MICRO";"BURE";2016;1032
"A";"13";"DEP";"57";"BURE";2017;5594
"A";"10";"DEP";"OTH_SIDE";"BURE";2016;44
"A";"04";"DEP";"MICRO";"BURE";2016;718
"A";"27";"REG";"ENTIND_X_MICRO";"BURE";2017;6564
"A";"15";"DEP";"OTH_SIDE";"BURE";2018;23
"A";"70";"DEP";"57";"BURE";2018;144
"A";"23";"DEP";"57";"BURE";2016;73
"A";"61";"DEP";"ENTIND_X_MICRO";"BURE";2017;487
"A";"09";"DEP";"ENTIND_X_MICRO";"BURE";2016;357
"A";"32";"REG";"57";"BURE";2018;5917
"A";"70";"DEP";"54";"BURE";2022;173
"A";"50";"DEP";"57";"BURE";2022;513
"A";"31";"DEP";"57";"BURE";2022;4264
"A";"75";"REG";"MICRO";"BURE";2024;62240
"A";"18";"DEP";"OTH_SIDE";"BURE";2023;31
"A";"2B";"DEP";"OTH_SIDE";"BURE";2022;61
"A";"44";"REG";"54";"BURE";2022;4769
"A";"30";"DEP";"MICRO";"BURE";2023;8097
"A";"37";"DEP";"ENTIND_X_MICRO";"BURE";2023;1003
"A";"49";"DEP";"MICRO";"BURE";2024;6347
"A";"15";"DEP";"MICRO";"BURE";2024;776
"A";"87";"DEP";"_T";"BURE";2012;2354
"A";"49";"DEP";"ENTIND_X_MICRO";"BURE";2021;1787
"A";"27";"DEP";"ENTIND_X_MICRO";"BURE";2020;1075
"A";"68";"DEP";"OTH_SIDE";"BURE";2019;96
"A";"23";"DEP";"ENTIND_X_MICRO";"BURE";2021;293
"A";"02";"REG";"OTH_SIDE";"BURE";2020;1925
"A";"89";"DEP";"OTH_SIDE";"BURE";2021;69
"A";"973";"DEP";"54";"BURE";2021;127
"A";"50";"DEP";"54";"BURE";2021;545
"A";"25";"DEP";"54";"BURE";2021;481
"A";"38";"DEP";"MICRO";"BURE";2019;10766
"A";"95";"DEP";"MICRO";"BURE";2021;15440
"A";"74";"DEP";"57";"BURE";2020;1589
"A";"972";"DEP";"54";"BURE";2012;1024
"A";"74";"DEP";"54";"BURE";2012;1381
"A";"90";"DEP";"MICRO";"BURE";2012;463
"A";"973";"DEP";"ENTIND_X_MICRO";"BURE";2012;384
"A";"03";"REG";"57";"BURE";2014;500
"A";"41";"DEP";"54";"BURE";2012;480
"A";"22";"DEP";"OTH_SIDE";"BURE";2015;161
"A";"69";"DEP";"54";"BURE";2013;3517
"A";"01";"DEP";"MICRO";"BURE";2015;2242
"A";"07";"DEP";"57";"BURE";2012;96
"A";"34";"DEP";"ENTIND_X_MICRO";"BURE";2014;3394
"A";"24";"DEP";"57";"BURE";2013;168
"A";"28";"REG";"54";"BURE";2017;2745
"A";"53";"REG";"54";"BURE";2018;3546
"A";"12";"DEP";"ENTIND_X_MICRO";"BURE";2017;605
"A";"21";"DEP";"OTH_SIDE";"BURE";2018;118
"A";"53";"DEP";"57";"BURE";2018;184
"A";"05";"DEP";"MICRO";"BURE";2017;759
"A";"81";"DEP";"MICRO";"BURE";2016;1429
"A";"86";"DEP";"ENTIND_X_MICRO";"BURE";2015;645
"A";"31";"DEP";"57";"BURE";2017;2615
"A";"04";"DEP";"57";"BURE";2016;216
"A";"2A";"DEP";"OTH_SIDE";"BURE";2018;60
"A";"28";"REG";"ENTIND_X_MICRO";"BURE";2017;5123
"A";"73";"DEP";"MICRO";"BURE";2023;4538
"A";"55";"DEP";"ENTIND_X_MICRO";"BURE";2023;285
"A";"95";"DEP";"57";"BURE";2024;5524
"A";"52";"DEP";"57";"BURE";2024;173
"A";"81";"DEP";"54";"BURE";2023;392
"A";"08";"DEP";"54";"BURE";2024;182
"A";"63";"DEP";"57";"BURE";2022;1277
"A";"78";"DEP";"ENTIND_X_MICRO";"BURE";2022;2069
"A";"01";"DEP";"_T";"BURE";2014;4916
"A";"43";"DEP";"OTH_SIDE";"BURE";2022;35
"A";"974";"DEP";"57";"BURE";2022;1587
"A";"43";"DEP";"57";"BURE";2024;404
"A";"58";"DEP";"57";"BURE";2020;145
"A";"60";"DEP";"OTH_SIDE";"BURE";2021;95
"A";"24";"REG";"57";"BURE";2020;3098
"A";"02";"REG";"57";"BURE";2021;1514
"A";"22";"DEP";"MICRO";"BURE";2020;2342
"A";"94";"REG";"ENTIND_X_MICRO";"BURE";2019;1444
"A";"27";"REG";"MICRO";"BURE";2020;16660
"A";"75";"REG";"54";"BURE";2018;6176
"A";"75";"DEP";"ENTIND_X_MICRO";"BURE";2019;6735
"A";"82";"DEP";"OTH_SIDE";"BURE";2021;41
"A";"95";"DEP";"54";"BURE";2018;1413
"A";"85";"DEP";"MICRO";"BURE";2021;4140
"A";"2A";"DEP";"OTH_SIDE";"BURE";2014;46
"A";"41";"DEP";"ENTIND_X_MICRO";"BURE";2012;402
"A";"24";"REG";"57";"BURE";2012;573
"A";"28";"REG";"57";"BURE";2015;1967
"A";"93";"DEP";"MICRO";"BURE";2014;8372
"A";"04";"DEP";"57";"BURE";2015;160
"A";"05";"DEP";"OTH_SIDE";"BURE";2012;41
"A";"25";"DEP";"57";"BURE";2012;101
"A";"03";"REG";"57";"BURE";2013;298
"A";"06";"REG";"ENTIND_X_MICRO";"BURE";2015;624
"A";"2A";"DEP";"MICRO";"BURE";2015;998
"A";"89";"DEP";"OTH_SIDE";"BURE";2014;63
"A";"84";"DEP";"MICRO";"BURE";2023;6833
"A";"76";"DEP";"54";"BURE";2023;937
"A";"29";"DEP";"OTH_SIDE";"BURE";2024;146
"A";"42";"DEP";"OTH_SIDE";"BURE";2022;106
"A";"11";"REG";"MICRO";"BURE";2023;181754
"A";"52";"DEP";"54";"BURE";2022;93
"A";"84";"DEP";"57";"BURE";2023;1480
"A";"09";"DEP";"OTH_SIDE";"BURE";2022;23
"A";"14";"DEP";"57";"BURE";2023;1180
"A";"48";"DEP";"54";"BURE";2024;56
"A";"19";"DEP";"OTH_SIDE";"BURE";2024;43
"A";"86";"DEP";"MICRO";"BURE";2023;3281
"A";"91";"DEP";"OTH_SIDE";"BURE";2015;98
"A";"75";"REG";"ENTIND_X_MICRO";"BURE";2015;10538
"A";"85";"DEP";"ENTIND_X_MICRO";"BURE";2016;1336
"A";"44";"DEP";"54";"BURE";2015;1829
"A";"22";"DEP";"ENTIND_X_MICRO";"BURE";2018;1620
"A";"43";"DEP";"OTH_SIDE";"BURE";2018;26
"A";"03";"REG";"57";"BURE";2018;687
"A";"09";"DEP";"57";"BURE";2017;191
"A";"2A";"DEP";"ENTIND_X_MICRO";"BURE";2016;348
"A";"40";"DEP";"MICRO";"BURE";2015;1999
"A";"11";"DEP";"MICRO";"BURE";2018;1233
"A";"26";"DEP";"MICRO";"BURE";2016;2612
"A";"974";"DEP";"54";"BURE";2018;1136
"A";"77";"DEP";"ENTIND_X_MICRO";"BURE";2020;2527
"A";"92";"DEP";"ENTIND_X_MICRO";"BURE";2019;2112
"A";"42";"DEP";"54";"BURE";2019;583
"A";"79";"DEP";"54";"BURE";2020;246
"A";"66";"DEP";"OTH_SIDE";"BURE";2019;86
"A";"84";"REG";"MICRO";"BURE";2019;65498
"A";"11";"REG";"OTH_SIDE";"BURE";2021;4297
"A";"95";"DEP";"54";"BURE";2021;1224
"A";"85";"DEP";"OTH_SIDE";"BURE";2020;89
"A";"02";"DEP";"MICRO";"BURE";2019;1937
"A";"76";"REG";"57";"BURE";2020;11793
"A";"23";"DEP";"ENTIND_X_MICRO";"BURE";2012;203
"A";"23";"DEP";"54";"BURE";2013;65
"A";"49";"DEP";"57";"BURE";2014;290
"A";"76";"DEP";"MICRO";"BURE";2012;3784
"A";"971";"DEP";"MICRO";"BURE";2013;1680
"A";"15";"DEP";"ENTIND_X_MICRO";"BURE";2012;210
"A";"18";"DEP";"OTH_SIDE";"BURE";2015;31
"A";"76";"REG";"OTH_SIDE";"BURE";2014;1031
"A";"95";"DEP";"ENTIND_X_MICRO";"BURE";2012;1104
"A";"44";"DEP";"54";"BURE";2012;2394
"A";"972";"DEP";"54";"BURE";2013;907
"A";"94";"DEP";"57";"BURE";2012;813
"A";"39";"DEP";"MICRO";"BURE";2024;1951
"A";"95";"DEP";"MICRO";"BURE";2022;15425
"A";"973";"DEP";"ENTIND_X_MICRO";"BURE";2023;374
"A";"29";"DEP";"57";"BURE";2024;1071
"A";"15";"DEP";"_T";"BURE";2012;773
"A";"01";"DEP";"57";"BURE";2024;1416
"A";"43";"DEP";"MICRO";"BURE";2024;1570
"A";"32";"REG";"MICRO";"BURE";2023;42575
"A";"32";"REG";"_T";"BURE";2012;35892
"A";"91";"DEP";"MICRO";"BURE";2023;16104
"A";"03";"REG";"MICRO";"BURE";2024;1798
"A";"57";"DEP";"OTH_SIDE";"BURE";2023;151
"A";"92";"DEP";"MICRO";"BURE";2016;11766
"A";"28";"REG";"MICRO";"BURE";2018;13149
"A";"41";"DEP";"OTH_SIDE";"BURE";2018;44
"A";"45";"DEP";"ENTIND_X_MICRO";"BURE";2017;1343
"A";"22";"DEP";"54";"BURE";2018;640
"A";"33";"DEP";"MICRO";"BURE";2016;9628
"A";"93";"DEP";"ENTIND_X_MICRO";"BURE";2015;1647
"A";"76";"DEP";"54";"BURE";2016;1082
"A";"11";"REG";"OTH_SIDE";"BURE";2018;3688
"A";"45";"DEP";"ENTIND_X_MICRO";"BURE";2015;925
"A";"14";"DEP";"MICRO";"BURE";2018;3490
"A";"76";"DEP";"OTH_SIDE";"BURE";2016;153
"A";"05";"DEP";"ENTIND_X_MICRO";"BURE";2015;406
"A";"30";"DEP";"MICRO";"BURE";2014;4342
"A";"41";"DEP";"OTH_SIDE";"BURE";2013;45
"A";"62";"DEP";"OTH_SIDE";"BURE";2014;134
"A";"03";"DEP";"MICRO";"BURE";2013;1018
"A";"25";"DEP";"54";"BURE";2013;599
"A";"83";"DEP";"MICRO";"BURE";2014;6222
"A";"04";"REG";"OTH_SIDE";"BURE";2015;380
"A";"60";"DEP";"OTH_SIDE";"BURE";2013;82
"A";"16";"DEP";"OTH_SIDE";"BURE";2013;50
"A";"86";"DEP";"57";"BURE";2012;62
"A";"02";"DEP";"ENTIND_X_MICRO";"BURE";2014;731
"A";"53";"REG";"54";"BURE";2019;3987
"A";"23";"DEP";"57";"BURE";2020;90
"A";"64";"DEP";"57";"BURE";2020;1175
"A";"93";"DEP";"ENTIND_X_MICRO";"BURE";2019;1871
"A";"77";"DEP";"MICRO";"BURE";2020;12850
"A";"94";"REG";"54";"BURE";2020;302
"A";"53";"REG";"ENTIND_X_MICRO";"BURE";2021;6737
"A";"05";"DEP";"57";"BURE";2020;251
"A";"87";"DEP";"MICRO";"BURE";2018;1356
"A";"52";"REG";"OTH_SIDE";"BURE";2019;751
"A";"15";"DEP";"57";"BURE";2019;113
"A";"69";"DEP";"54";"BURE";2021;2673
"A";"25";"DEP";"ENTIND_X_MICRO";"BURE";2024;952
"A";"971";"DEP";"57";"BURE";2024;1884
"A";"94";"REG";"ENTIND_X_MICRO";"BURE";2024;500
"A";"09";"DEP";"OTH_SIDE";"BURE";2023;11
"A";"11";"REG";"OTH_SIDE";"BURE";2024;4538
"A";"31";"DEP";"_T";"BURE";2014;13572
"A";"87";"DEP";"54";"BURE";2024;321
"A";"95";"DEP";"54";"BURE";2023;995
"A";"50";"DEP";"OTH_SIDE";"BURE";2024;84
"A";"73";"DEP";"ENTIND_X_MICRO";"BURE";2023;788
"A";"40";"DEP";"OTH_SIDE";"BURE";2022;65
"A";"49";"DEP";"ENTIND_X_MICRO";"BURE";2022;1367
"A";"08";"DEP";"ENTIND_X_MICRO";"BURE";2012;298
"A";"82";"DEP";"MICRO";"BURE";2014;1058
"A";"25";"DEP";"OTH_SIDE";"BURE";2012;72
"A";"59";"DEP";"ENTIND_X_MICRO";"BURE";2012;2649
"A";"17";"DEP";"57";"BURE";2013;312
"A";"32";"DEP";"OTH_SIDE";"BURE";2014;32
"A";"30";"DEP";"ENTIND_X_MICRO";"BURE";2015;1062
"A";"16";"DEP";"MICRO";"BURE";2014;1292
"A";"52";"DEP";"MICRO";"BURE";2012;566
"A";"68";"DEP";"ENTIND_X_MICRO";"BURE";2012;867
"A";"35";"DEP";"57";"BURE";2014;466
"A";"53";"REG";"MICRO";"BURE";2012;11126
"A";"04";"DEP";"MICRO";"BURE";2021;1634
"A";"33";"DEP";"OTH_SIDE";"BURE";2019;478
"A";"84";"DEP";"OTH_SIDE";"BURE";2021;94
"A";"52";"DEP";"57";"BURE";2020;131
"A";"02";"DEP";"MICRO";"BURE";2022;2769
"A";"19";"DEP";"57";"BURE";2019;264
